protocol_id,protocol_name,core_eligible,core_universe_status,terminal_risk,stage2_terminal_mode_prob,composite_terminal_prob,composite_watch_band,decay_mode,evidence_level,evidence_summary,address_registry_status,candidate_address,candidate_source,adapter_address,adapter_role,adapter_evidence_status,adapter_source_type,adapter_source_note,validation_status,current_avax_core_tvl,current_total_core_tvl,current_avax_share,migrated_candidate,reason_1,reason_2,reason_3
omni-exchange-v3,Omni Exchange V3,1,core_eligible,0.9168885524591192,0.8735457575320055,0.8009441051303253,terminal_risk,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,46.01505,26536.18533,0.001734049164481,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
omnibtc,OmniBTC,1,core_eligible,0.7556121137292873,0.6967550524789557,0.5264765579551842,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.00307,1908706.7101,1.6084189277247096e-09,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
onavax,onAVAX,1,core_eligible,0.776950127738183,0.989067576443962,0.7684561798598313,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,355.91184,355.91184,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
onx-finance,OnX Finance,1,core_eligible,0.9603498965554096,0.8350986637625066,0.801986915357884,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,249382.94039,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
openocean,OpenOcean,1,core_eligible,0.9457659955243668,0.1636284774811786,0.1547542499011233,monitor,native_revival_or_threshold_boundary,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0x042AF448582d0a3cE3CFa5b65c2675e88610B18d,adapter_source,0x042AF448582d0a3cE3CFa5b65c2675e88610B18d,avax_factory_from_adapter,mapped_live_code,adapter_onchain_aggregate,"Adapter defines an explicit avax factory and staking contracts, then aggregates liquidity with the same on-chain DEX methodology used on other chains.",no_code_on_avax,10310.59911,155393.55294,0.0663515243388578,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
opyn-gamma,Opyn Gamma,1,core_eligible,0.512276547724966,0.0437335735308789,0.0224036840680746,monitor,native_revival_or_threshold_boundary,methodology_backed,"Adapter exposes an explicit avax TVL module, confirming Avalanche is a first-class measurement target in the source adapter.",missing_address,,,,,,adapter_onchain_aggregate,"Adapter exposes an explicit avax TVL module, confirming Avalanche is a first-class measurement target in the source adapter.",,19499.67083,941674.53471,0.0207074420208306,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
orcadao,OrcaDAO,1,core_eligible,0.6194307982900489,0.9295023598681992,0.575762388785643,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,9056.16498,9056.16498,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
ordernchaos,OrderNChaos,1,core_eligible,0.9476898198679816,0.1832778971029271,0.1736905972912555,monitor,native_revival_or_threshold_boundary,threshold_only,"No Avalanche contract logs were observed in the last 131,072 blocks, so the protocol remains threshold-bound rather than on-chain-confirmed.",mapped_live_code,0xCd17D12dfD16051b5d2895E4dFC72AfD82DBB529,address_field_avax,,,,,,revival_no_recent_logs_extended,14673.61689,60548.262480000005,0.2423457963776733,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pangolin-v2,Pangolin V2,1,core_eligible,0.0609887175194038,0.0375422180726953,0.0022896517330874,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1805793.90713,1846483.06464,0.9779639692942794,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pangolin-v3,Pangolin V3,1,core_eligible,0.0544992139634624,0.1767634315281492,0.0096334680757684,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,403573.52605,419560.87598,0.9618950411125508,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
papa-dao,Papa DAO,1,core_eligible,0.9332541165760186,0.9947268544714932,0.9283329318042352,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,7.62014,7.62014,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
parallel-protocol-v3,Parallel Protocol V3,1,core_eligible,0.5428208136240029,0.1162780482012474,0.0631181447312121,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,2135857.78317,3206678.9540500003,0.6660653635040188,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
partyswap,PartySwap,1,core_eligible,0.8830837162496243,0.9607045428930124,0.848382537955858,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,4445.55758,4445.55758,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pendle,Pendle,1,core_eligible,0.088025374013361,0.0296211631466489,0.0026074139646945,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,52546.62706,2149026798.77143,2.445135960614368e-05,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
penguin-finance,Penguin Finance,1,core_eligible,0.4053397828394156,0.0105072894417117,0.0042590224205343,monitor,native_revival_or_threshold_boundary,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0xe896CDeaAC9615145c0cA09C8Cd5C25bced6384c,payload_field_confirmed,0xe896CDeaAC9615145c0cA09C8Cd5C25bced6384c,payload_explicit_avax_address,mapped_live_code,,,,88332.7646,88332.7646,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pharaoh-cl,Pharaoh CL,1,core_eligible,0.0950514566081864,0.1319088945539681,0.0125381325669303,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,6313986.75455,6313986.75455,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pharaoh-legacy,Pharaoh Legacy,1,core_eligible,0.1033780975024263,0.1403946078764072,0.0145137274618621,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,3486041.87088,3486041.87088,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pharaoh-v3,Pharaoh V3,1,core_eligible,0.3116765866904526,0.1527114795175727,0.047596592684486,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,29598842.50312,29598842.50312,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pharaoh-v3-legacy,Pharaoh V3 Legacy,1,core_eligible,0.87242460431737,0.2286551262381922,0.1994843580334931,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1139551.65045,1139551.65045,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
phuture,Phuture,1,core_eligible,0.2070187197734491,0.143010225559986,0.0296057938099404,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,858275.15935,861499.41787,0.99625738746525,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
piggy-finance,Piggy Finance,1,core_eligible,0.9957494660885454,0.9996838323353292,0.9954346423052552,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
piggybank-dao,Piggybank DAO,1,core_eligible,0.863420757454959,0.9981678175350492,0.8618388130832755,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pinksale,PinkSale,1,core_eligible,0.0637219502280551,0.0771016345887996,0.0049130665217691,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,55242.96014,165799955.11686,0.0003331904408602,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
piratedao,PirateDAO,1,core_eligible,0.9775267491457266,0.9937412282943016,0.97140863238661,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,800.67862,800.67862,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
platypus-finance,Platypus Finance,1,core_eligible,0.1155573580441995,0.024174171384656,0.0027935033781185,monitor,native_revival_or_threshold_boundary,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0x22d4002028f537599be9f666d1c4fa138522f9c8,payload_field_confirmed,0x22d4002028f537599be9f666d1c4fa138522f9c8,payload_explicit_avax_address,mapped_live_code,adapter_subgraph,Adapter fetches Avalanche pool inventories from the Platypus subgraph and unwraps token balances from returned pool assets.,,46567.27869,46567.27869,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
ploutos-money,Ploutos Money,1,core_eligible,,0.3446289399662097,,,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,10576.20272,18055.37566,0.5857647561125294,0,,,
polar-bear-finance,Polar Bear Finance,1,core_eligible,0.9986616892583012,0.9996838323353292,0.9983459447242122,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
poolside,Poolside,1,core_eligible,0.7742709845340296,0.8856651492349019,0.6857448270655858,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,199.14263,37544.03495,0.0053042415463658,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pooltogether-v4,PoolTogether V4,1,core_eligible,0.1704199684818117,0.1023648642403894,0.017445016937492,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,16032.46694,752539.11728,0.021304496433286,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
poolz-vesting,Poolz Vesting,1,core_eligible,0.9533724548685792,0.93270935957927,0.8892194118209891,terminal_risk,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,0.0,18899.81432,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
prime-protocol,Prime Protocol,1,core_eligible,0.0353211199692088,0.0537800101544399,0.0018995701906102,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,32166.41056,375150.93450999993,0.0857425841202125,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
printyfinance,printyfinance,1,core_eligible,0.9547401624605678,0.9877653741362626,0.9430592737757788,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,1186.89352,1186.89352,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
projectx,ProjectX,1,core_eligible,0.9948363397853373,0.9996838323353292,0.9945218047030578,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pumpspace,PumpSpace,1,core_eligible,0.1378818737149349,0.2060703722147557,0.0284133690381045,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1231513.0,1231513.0,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
pyreswap,PyreSwap,1,core_eligible,0.764772158305403,0.7008107893282504,0.5359605799182792,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,5981.59895,36919.88829,0.1620156297065545,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
qidao,QiDao,1,core_eligible,0.0395780059683132,0.0170544119631168,0.0006749796184623,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,132867.71223,3092526.83307,0.0429641259080362,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
r-u-generous,R U Generous,1,core_eligible,0.8052516419644449,0.998118753417168,0.8037367650646794,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
radioshack,RadioShack,1,core_eligible,0.5313736580495982,0.0132273684083861,0.0070286751375338,monitor,native_revival_or_threshold_boundary,methodology_backed,Adapter defines an explicit avax factory plus Avalanche staking contracts and aggregates pair liquidity on-chain.,missing_address,,,,,,adapter_onchain_aggregate,Adapter defines an explicit avax factory plus Avalanche staking contracts and aggregates pair liquidity on-chain.,,113512.26109,510975.74986,0.2221480395519762,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
ragnarokdao,RagnarokDAO,1,core_eligible,0.9865282178259602,1.0,0.9865282178259602,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
ramp,Ramp,1,core_eligible,0.9153427782220692,0.9973602549481374,0.9129265066524994,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
re7-labs,Re7 Labs,1,core_eligible,0.0531974914537331,0.0687199151073745,0.0036557270966258,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,20037875.99299,103242463.05899,0.1940856058571645,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
rehold-v1,ReHold V1,1,core_eligible,0.5702654299893455,0.9910953093458784,0.5651873927445508,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.14031,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
rehold-v2,ReHold V2,1,core_eligible,0.1622073414076041,0.9211194120207652,0.1494123309428238,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,0.88033,14.37482,0.0612411146713489,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
reservoir,Reservoir,1,core_eligible,0.6848015816300022,0.9814949155561632,0.6721292705346659,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,17.20546,17.20546,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
return-finance,Return Finance,1,core_eligible,0.9447792577465582,0.9986890130353818,0.9435406644552108,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.05293,257.03934,0.0002059217861359,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
revest-finance,Revest Finance,1,core_eligible,0.9065368336778428,0.8617435266590769,0.7812022480998972,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,7.194,90470.48027,7.951765016091694e-05,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
ribbon,Ribbon,1,core_eligible,0.5884955465865281,0.0235070535822576,0.0138337963465295,monitor,native_revival_or_threshold_boundary,methodology_backed,Adapter sums totalBalance across Ribbon Theta Vaults and exports a shared EVM methodology that includes Avalanche coverage.,missing_address,,,,,,adapter_onchain_aggregate,Adapter sums totalBalance across Ribbon Theta Vaults and exports a shared EVM methodology that includes Avalanche coverage.,,80677.9647,3619171.38654,0.022291833152762,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
ripae,Ripae,1,core_eligible,0.9917162270365067,0.9969672277598256,0.98870857759302,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
risk-harbor,Risk Harbor,1,core_eligible,0.2954757690734314,0.5509464512535596,0.1627913264024233,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1734.08486,38719.40077,0.0447859425898857,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
robo-vault,Robo-Vault,1,core_eligible,0.607956727425996,0.98382112093434,0.5981206690558164,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,1824.01214,3799.72537,0.4800378875802805,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
royco-v2,Royco V2,1,core_eligible,,0.2447684086314331,,,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,4528144.60045,10243337.974909998,0.4420575218294294,0,,,
rubydex,RubyDex,1,core_eligible,0.8290752882091419,0.9952460702582114,0.8251339225383425,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,24.13845,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
salvor,Salvor,1,core_eligible,0.1406401270142235,0.1292106317339125,0.0181721996586455,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,469465.41849,469465.41849,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
sashimidao,SashimiDAO,1,core_eligible,0.9941348152115952,0.9992542372881356,0.9933934265358444,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,1.44295,1.44295,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
seafi,SeaFi,1,core_eligible,0.1947553290692744,0.1279393398964224,0.0249168682424335,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,292308.21495,292308.21495,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
secondswap,SecondSwap,1,core_eligible,,0.7230176714418864,,,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,79.36017,1981344.34033,4.005369908936792e-05,0,,,
secured-finance-lending,Secured Finance Lending,1,core_eligible,0.6332556830040728,0.1052312274197994,0.066638272793082,monitor,multichain_relocation,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0xB74749b2213916b1dA3b869E41c7c57f1db69393,adapter_source,0xB74749b2213916b1dA3b869E41c7c57f1db69393,avax_token_vault,mapped_live_code,,,address_unavailable,204.03477,433442.26044,0.0004707311414278,1,early drawdown stayed high,active-day density stayed low,peak arrived too early
securo-finance,Securo Finance,1,core_eligible,0.9391805521038412,0.9920425363106068,0.9317070569626904,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,17.0,36.0,0.4722222222222222,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
sherpa-cash,Sherpa Cash,1,core_eligible,0.7224970474851464,0.0253654304459466,0.0183264486053862,monitor,native_revival_or_threshold_boundary,address_registered,Avalanche contract address confirmed and live code detected on C-Chain.,mapped_live_code,0xa5e59761ebd4436fa4d20e1a27cba29fb2471fc6,payload_field_confirmed,0xa5e59761ebd4436fa4d20e1a27cba29fb2471fc6,payload_explicit_avax_address,mapped_live_code,,,,14788.2236,14788.2236,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
sierra,Sierra,1,core_eligible,0.9942751701581198,0.991172596750831,0.985498302290498,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,842.25292,842.25292,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
sierra-protocol,Sierra Protocol,1,core_eligible,0.5005749484443756,0.2191387390023318,0.1096953629782577,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,4790973.14188,4790973.14188,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
silo-v2,Silo V2,1,core_eligible,0.0484986813633349,0.108124623699323,0.0052439016723239,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,9070465.1262,45038011.27053,0.2013957737102644,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
singular-farm,Singular Farm,1,core_eligible,0.7278004954820033,0.7304877878990973,0.5316493739765156,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,3916.68297,22318.71617,0.1754887216704992,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
smartcoin,SmartCoin,1,core_eligible,0.9969793546416206,0.9996838323353292,0.9966641420073388,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
snowball,Snowball,1,core_eligible,0.2809844760292235,0.0106802450771669,0.0030009830668714,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,308229.11437,308229.11437,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
snowbank,Snowbank,1,core_eligible,0.7170551379158605,0.9945058328841968,0.7131155171569054,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
snowcatdao,SnowCatDAO,1,core_eligible,0.986478195885108,0.9975065266654248,0.9840184388085286,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
snowdog,Snowdog,1,core_eligible,0.9791650882575568,0.9964201069123384,0.975659781926424,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.29157,0.29157,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
snowtomb,Snowtomb,1,core_eligible,0.9986655543954316,0.9996838323353292,0.9983498086393114,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
snowyowl,Snowyowl,1,core_eligible,0.9986623024962872,0.9996838323353292,0.9983465577683124,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
solisnek-finance,SoliSnek Finance,1,core_eligible,0.7976746659163136,0.9573725388025872,0.7636718200468068,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,9327.55964,9327.55964,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
solv-strategies,Solv Strategies,1,core_eligible,0.0632315091217901,0.0936566158499426,0.0059220491594316,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,13582729.6996,55962894.62075,0.2427095630354291,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
soulswap,SoulSwap,1,core_eligible,0.755100801145415,0.9914612568256604,0.7486531893336963,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,188.00008,2346.61025,0.0801155965290785,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
spark-liquidity-layer,Spark Liquidity Layer,1,core_eligible,0.1736924330667292,0.1226080727444172,0.0212960944686003,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,10002098.66212,1465787143.3164,0.0068237047293851,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
spark-savings,Spark Savings,1,core_eligible,0.3370853636558153,0.1073429327754143,0.0361837315304822,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,182441926.14557,1437126462.78224,0.1269491105134666,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
spectra-v2,Spectra V2,1,core_eligible,0.0727590322418395,0.1005842322235345,0.0073184113953728,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,4715169.85942,28746787.94772,0.1640242335246354,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
spice-trade,Spice Trade,1,core_eligible,0.8514917387429966,0.9861022980585183,0.8396579603523125,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,2493.64468,8995.345249999998,0.2772150051717026,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
spicy-dao,Spicy DAO,1,core_eligible,0.9847617981277874,0.9960723603139192,0.9808940086081246,terminal_risk,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,272.16475,272.16475,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
spiritdao,SpiritDAO,1,core_eligible,0.5896878299572264,0.9746627211804564,0.5747467449931085,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,2011.69528,2011.69528,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
stabilize,Stabilize,1,core_eligible,0.8884736108162747,0.0490683927168415,0.0435959720540831,monitor,native_revival_or_threshold_boundary,weak_onchain_support,"Avalanche contract shows activity within the last 65,536 blocks.",mapped_live_code,0x37d87e316CB4e35163881fDb6c6Bc0CdBa91dc0A,address_field_avax,,,,,,revival_weak_evidence,19552.07517,19552.07517,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
stable-jack-v1,Stable Jack V1,1,core_eligible,0.1615431326858158,0.1334769239660392,0.0215622804387404,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,1629502.68521,1629502.68521,1.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
stable-jack-v2,Stable Jack V2,1,core_eligible,0.0845930275192948,0.7584011402151261,0.0641554485248827,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,2792.78744,12766.63845,0.2187566798368916,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
stackfi,StackFi,1,core_eligible,0.9464527034945968,0.9825066344832026,0.9298960604080048,terminal_risk,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,638.55592,650.1932,0.98210181219982,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
stake-dao,Stake DAO,1,core_eligible,0.1448527999852054,0.0372724004329097,0.0053990115648767,monitor,native_revival_or_threshold_boundary,methodology_backed,Adapter has an explicit avax export and aggregates strategy balances through Stake DAO locker and strategy endpoints.,missing_address,,,,,,adapter_onchain_aggregate,Adapter has an explicit avax export and aggregates strategy balances through Stake DAO locker and strategy endpoints.,,209764.18038,170329500.96591002,0.0012315199609607,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
steadefi,Steadefi,1,core_eligible,0.5318562845548166,0.9845208322039106,0.523623591882788,elevated,terminal_global_decay,model_only,Early-window terminal decay model indicates persistent decline.,missing_address,,,,,,,,,3.30143,576.13068,0.0057303492325734,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
steakhut,SteakHut,1,core_eligible,0.093507050897647,0.9047432927238614,0.0845998771220349,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,0.0,0.0,0.0,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
steakhut-liquidity,SteakHut Liquidity,1,core_eligible,0.1257223472169441,0.1672855626537198,0.0210315335923328,monitor,resilient_or_unproven,model_only,No strong terminal decay signal under current v2 definition.,missing_address,,,,,,,,,58319.49596,62692.18278,0.9302514823045056,0,early drawdown stayed high,active-day density stayed low,peak arrived too early
